FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,
26.83083,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,0.0,0.06097560975609757,
26.85131,-1.0,355.001220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.001220703125,0.0,0.0,0.0,0.0,0.25,-0.06097560975609757,0.24390243902439027,0.06097560975609757,
26.870734,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.22,-0.06097560975609757,0.24390243902439027,0.06097560975609757,
26.890482,-1.0,355.001220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.001220703125,0.0,0.0,0.0,0.0,0.22,-0.06097560975609757,0.24390243902439027,0.06097560975609757,
26.910175,-1.0,355.001220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.001220703125,0.0,0.0,0.0,0.0,0.22,0.06097560975609757,-0.06097560975609757,0.06097560975609757,
26.930119,-1.0,354.99847412109375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,354.99847412109375,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,-0.06097560975609757,0.06097560975609757,
26.950151,-1.0,354.9957275390625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,354.9957275390625,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,-0.06097560975609757,0.06097560975609757,
26.970203,-1.0,354.9957275390625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,354.9957275390625,0.0,0.0,0.0,0.0,0.26,1.7682926829268295,0.0,-0.12195121951219513,
26.990117,-1.0,355.001220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.001220703125,0.0,0.0,0.0,0.0,0.26,1.7682926829268295,0.0,-0.12195121951219513,
27.010124,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,1.7682926829268295,0.0,-0.12195121951219513,
27.030288,-1.0,355.001220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.001220703125,0.0,0.0,0.0,0.0,0.25,0.426829268292683,0.0,0.1829268292682927,
27.050078,-1.0,354.99847412109375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,354.99847412109375,0.0,0.0,0.0,0.0,0.25,0.426829268292683,0.0,0.1829268292682927,
27.070373,-1.0,355.001220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.001220703125,0.0,0.0,0.0,0.0,0.24,0.426829268292683,0.0,0.1829268292682927,
27.090305,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.24,-0.1829268292682927,0.48780487804878053,0.06097560975609757,
27.110253,-1.0,355.001220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.001220703125,0.0,0.0,0.0,0.0,0.24,-0.1829268292682927,0.48780487804878053,0.06097560975609757,
27.130481,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.24,-0.1829268292682927,0.48780487804878053,0.06097560975609757,
27.150038,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.24,0.426829268292683,-0.12195121951219513,-0.12195121951219513,
27.170414,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,0.426829268292683,-0.12195121951219513,-0.12195121951219513,
27.190158,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,0.426829268292683,-0.12195121951219513,-0.12195121951219513,
27.210089,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,-0.06097560975609757,-0.06097560975609757,
27.230499,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,-0.06097560975609757,-0.06097560975609757,
27.250094,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,-0.06097560975609757,-0.06097560975609757,
27.270305,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.24,0.06097560975609757,-0.12195121951219513,0.0,
27.290709,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.24,0.06097560975609757,-0.12195121951219513,0.0,
27.310094,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,-0.12195121951219513,0.0,
27.330215,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,0.0,0.0,
27.350113,-1.0,355.001220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.001220703125,0.0,0.0,0.0,0.0,0.25,0.06097560975609757,0.0,0.0,
27.370253,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,0.06097560975609757,0.0,0.0,
27.390123,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,0.0,0.0,-0.12195121951219513,
27.410043,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,0.0,0.0,-0.12195121951219513,
27.430206,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,-0.12195121951219513,
27.450099,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.12195121951219513,0.0,
27.470134,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.12195121951219513,0.0,
27.49035,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,0.0,0.12195121951219513,0.0,
27.510124,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,0.0,-0.06097560975609757,0.0,
27.530081,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,-0.06097560975609757,0.0,
27.550121,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,-0.06097560975609757,0.0,
27.570092,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,
27.590188,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,
27.61011,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
27.63015,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.06097560975609757,
27.65006,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.06097560975609757,
27.670201,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.06097560975609757,
27.690409,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.06097560975609757,0.0,
27.710049,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.06097560975609757,0.0,
27.730096,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.28,0.0,0.06097560975609757,0.0,
27.750048,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.28,0.0,-0.06097560975609757,0.0,
27.770164,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.27,0.0,-0.06097560975609757,0.0,
27.790157,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.27,0.0,-0.06097560975609757,0.0,
27.810149,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,0.0,0.06097560975609757,0.0,
27.830075,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,0.0,0.06097560975609757,0.0,
27.850236,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.26,0.0,0.06097560975609757,0.0,
27.87007,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
27.890212,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
27.910133,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,
27.930267,-1.0,355.00396728515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00396728515625,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,
27.950315,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,
27.970228,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,
27.990696,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,
28.010646,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
28.030254,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
28.050155,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,-0.06097560975609757,
28.070702,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.06097560975609757,
28.090121,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.06097560975609757,
28.110176,-1.0,355.0067138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.0067138671875,0.0,0.0,0.0,0.0,0.25,0.0,-0.06097560975609757,0.0,
28.130082,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.25,0.0,-0.06097560975609757,0.0,
28.150272,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.25,0.0,-0.06097560975609757,0.0,
28.170087,-1.0,355.01220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.01220703125,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
28.190097,-1.0,355.01220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.01220703125,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
28.210175,-1.0,355.01220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.01220703125,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
28.230074,-1.0,355.01220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.01220703125,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
28.250118,-1.0,355.01220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.01220703125,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
28.270226,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,
28.290242,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.0,
28.310087,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.0,
28.330146,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.0,
28.350215,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.26,-0.12195121951219513,0.0,0.0,
28.370087,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.26,-0.12195121951219513,0.0,0.0,
28.390262,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.26,-0.12195121951219513,0.0,0.0,
28.410089,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,0.06097560975609757,0.0,0.0,
28.430092,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,0.06097560975609757,0.0,0.0,
28.450329,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,0.06097560975609757,0.0,0.0,
28.470166,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.28,0.0,0.12195121951219513,0.0,
28.490053,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.28,0.0,0.12195121951219513,0.0,
28.510144,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,0.0,0.12195121951219513,0.0,
28.530145,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,
28.550209,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,
28.570097,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,
28.590096,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,-0.06097560975609757,0.0,
28.610084,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,-0.06097560975609757,0.0,
28.631032,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,-0.06097560975609757,0.0,
28.650117,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,
28.670175,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,
28.690127,-1.0,355.01220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.01220703125,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,
28.710132,-1.0,355.01220703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.01220703125,0.0,0.0,0.0,0.0,0.29,0.0,0.06097560975609757,0.0,
28.730257,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.29,0.0,0.06097560975609757,0.0,
28.750209,-1.0,355.00946044921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-133176.0,-67.42039314905162,-120.0,-237036.88533333334,-349.0,CLIMB,,,,355.00946044921875,0.0,0.0,0.0,0.0,0.29,0.0,0.06097560975609757,0.0,
